test_image,train_image,matching_transform,thumb_z_rms,full_res_z_rms,pearson_r,verified_full_res
calculus-321-_jpg.rf.8377f05545467aba077fcf12cbd56d01.jpg,calculus-33-_jpg.rf.57424519d5aeedf6db2d5ce8ea9dad26.jpg,identity,0.12904581427574158,0.14798085365439806,0.9890508334758579,yes
gingivitis-779-_jpg.rf.677598d5b5dae9f98c1e7c2fd0ec0537.jpg,gingivitis-519-_jpg.rf.2c0c2dfad07db9f95b66eb57c62956fa.jpg,identity,0.12986445426940918,0.1648095698970518,0.9864189028351734,yes
calculus-411-_jpg.rf.3c8c02cc4116ee44f5228219902b09e8.jpg,gingivitis-99-_jpg.rf.727c245f1143f8e6aa49ed52a57ae85e.jpg,identity,0.12992961704730988,0.1548586060173492,0.9880094060711828,yes
hypodontia-410-_jpg.rf.abec79ceb2bd8eb5623c02ee5cc34904.jpg,hypodontia-688-_jpg.rf.e09f5cad0d719ce66701ca121074c094.jpg,hflip,0.13081108033657074,0.1600418930619698,0.9871932962325694,yes
hypodontia-302-_JPG.rf.bf3a8d8e7f3b11a05b66497e5d915334.jpg,hypodontia-719-_JPG.rf.c96110f34d109a96761d3247b48eb003.jpg,vflip,0.1338086575269699,0.15785747868700337,0.9875405082112899,yes
calculus-341-_jpg.rf.cfc0150286bd7994e773148d3bbac166.jpg,calculus-629-_jpg.rf.3d168fa6f411ae49c3372ec6c6df24ad.jpg,hflip,0.13429731130599976,0.17498972431036994,0.984689298192889,yes
gingivitis-540-_jpg.rf.101b353a8d0775ea2aa30b9ef8644b51.jpg,gingivitis-2114-_jpg.rf.a7f0c2fdcf8ff5086a765e8097600807.jpg,identity,0.13599136471748352,0.1723995201554172,0.985139202725094,yes
gingivitis-538-_jpg.rf.6f1cfd2ef282bd88e637f6895af7b2a7.jpg,calculus-835-_jpg.rf.0fc6f675ea5a2a7cdd05d1ba11df26a9.jpg,vflip,0.13902388513088226,0.16981781398170467,0.9855809550272396,yes
gingi-337-copy_jpg.rf.5b44b1d583164db6a293dec473744ce1.jpg,gingi-337-copy_jpg.rf.f6728831c5cbcac903d0dd8cbb4061c8.jpg,identity,0.13995839655399323,0.24943873376775585,0.9688901590481726,yes
gingi-654-copy_jpg.rf.369d6c46bb3f64c66e77a4b672525989.jpg,gingilagi-273-_jpg.rf.067d1b7e827ab18c5a4a4f9a7cc88492.jpg,identity,0.14401565492153168,0.1647254053970355,0.9864327704083917,yes
hypodontia-369-_JPG.rf.2dcd50387b3e8f318a1aec04243d170b.jpg,hypodontia-647-_JPG.rf.07ed99387a9ff1e5422ab123c1d43619.jpg,hflip,0.14448918402194977,0.17500569942687172,0.984686502584054,yes
hypodontia-380-_jpg.rf.92330cd94f64088d6526e5bdbc3ba333.jpg,hypodontia-1214-_jpg.rf.ce7fd25682d89a5a51ac39b96602e6fd.jpg,identity,0.14467592537403107,0.21428272325814182,0.9770414572565368,yes
hypodontia-308-_JPG.rf.647cbadbaa1ea334056419de797b4d94.jpg,hypodontia-586-_JPG.rf.fbbb743d4b176585103f01c8238bf8cd.jpg,hflip,0.1459442377090454,0.17671709365378524,0.9843855344052804,yes
calculus-306-_jpg.rf.142b99a4a56b4f0ef6a31ac33d65ffad.jpg,calculus-1170-_jpg.rf.610c2bfaf953d3cca12d322250ca3153.jpg,identity,0.14662225544452667,0.16965475307487976,0.9856086323795514,yes
calculus-301-_jpg.rf.eec7e8959409f74cfaa163c9e425639f.jpg,gingivitis-2272-_jpg.rf.edc8d8ee7caba5dea32a408a531bf690.jpg,identity,0.1474718451499939,0.19163482176418242,0.9816380475437015,yes
gingivitis-1020-_jpg.rf.b24a6cd4d1ec0b71919a36e7d0004631.jpg,gingivitis-525-_jpg.rf.5600a47a67643af195e0931f2d163ea5.jpg,identity,0.14756599068641663,0.17980248913953545,0.9838355324496159,yes
hypodontia-381-_JPG.rf.747fa7084c1894d1739703ac8fad98f1.jpg,hypodontia-1215-_JPG.rf.f6cde21b70a0c0a8a9ebe6f82e09b84d.jpg,identity,0.14778879284858704,0.22380163474443815,0.9749564141428605,yes
gingivitis-707-_jpg.rf.9e0e7aa26a56fd9e8face58dad7d208d.jpg,gingivitis-967-_jpg.rf.29b2a8c935fe4cde0c1b8c3f221d1d4f.jpg,identity,0.1485779732465744,0.18559381388206148,0.9827774681243573,yes
gingivitis-1032-_jpg.rf.be708c8cffd8d363c750d083d743e35d.jpg,gingivitis-636-_jpg.rf.e3d4701fb634c7e209765250c7b3895e.jpg,identity,0.1486048549413681,0.18937127870522147,0.9820692594007749,yes
gingivitis-339-_jpg.rf.557287f422627d87cfc3e635afaf2ca2.jpg,gingilagi-97-_jpg.rf.4173825f8c66a59033f2bebb4416c041.jpg,identity,0.14950458705425262,0.16266584795889735,0.9867699109539071,yes
hypodontia-333-_JPG.rf.8fca3f798b63eb2851b80e4d762fec89.jpg,hypodontia-750-_JPG.rf.555b85224468e7fd988e5efdebd7e88a.jpg,vflip,0.14954206347465515,0.17280286850618914,0.9850695843180155,yes
calculus-331-_jpg.rf.ec597823e2fd782497bf1328e4013267.jpg,calculus-1195-_jpg.rf.c11b4072ffac6d602f818ac1b8fcc11b.jpg,identity,0.14960701763629913,0.1821687861669138,0.9834072666732383,yes
hypodontia-376-_jpg.rf.c0d29f8ec405ff8775f7b632c57d0fb0.jpg,hypodontia-793-_jpg.rf.329a7b3b0f28ae9e0a3e43d75b97ca4d.jpg,vflip,0.15021415054798126,0.17187826150445876,0.985228931611104,yes
gingivitis-657-_jpg.rf.221da2984ff02d6be4f59e1b986eaeae.jpg,gingivitis-2228-_jpg.rf.7cc3821b3d0ed12c913ea6bca4a2f177.jpg,identity,0.1502605676651001,0.19662309336689565,0.9806696795774168,yes
hypodontia-270-_JPG.rf.73837d31499b9e3a03dae9fa91709c32.jpg,hypodontia-131-_JPG.rf.4f6048f6e43d7c1ac0fa76b2f421211a.jpg,identity,0.15032680332660675,0.16007124898464503,0.9871885976242402,yes
